Alimento,CDR,,,,25,800,14,150,375,10,<2300,2000,1,55,"1,1","1,4",16,"1,4",200,"2,5",80,800,-,-,5,12,75,20,,,
,Calorías,Proteína,Grasa,Carbohidratos,Fibra,Calcio (mg),Hierro (mg),Yodo (µg),Magnesio (mg),Zinc (mg),Sodio (mg),Potasio (mg),Cobre (mg),Selenio (µg),Tiamina (mg),Riboflavina (mg),Equivalentes de niacina (mg),Vitamina B6 (mg),Ácido Fólico (µg),Vitamina B12 (µg),Vitamina C (mg),Vitamina A (µg),Retinol (µg),Carotenos (µg),Vitamina D (µg),Vitamina E (mg),Vitamina K (µg),AGS,AGM,AGP,Colesterol
Corazón de cerdo,"114,00","17,30","4,40","1,30","0,00","5,00","4,30","0,00","20,00","2,20","80,00","257,00","0,41","10,40","0,46","1,10","6,60","0,00","0,00","2,70","2,50","8,00","8,00","0,00","0,00","0,63","0,00","1,20","1,00","1,10","131,00"
Corazón de cordero,"118,00","16,50","5,70","0,21","0,00","4,00","6,10","0,00","16,00","2,10","118,00","248,00","0,40","32,00","0,31","0,86","0,00","0,00","0,00","5,20","2,60","0,00","0,00","0,00","0,00","0,00","0,00","2,30","1,60","0,60","135,00"
Corazón de pollo,"149,00","15,60","9,30","0,71","0,00","22,00","1,70","0,00","15,00","3,10","111,00","262,00","0,00","0,00","0,43","1,20","0,00","0,00","0,00","4,20","2,60","9,00","9,00","0,00","0,00","1,20","0,00","2,70","2,40","2,70","136,00"
Corazón de vaca,"104,00","17,00","4,00","0,00","0,00","6,00","4,80","0,00","23,00","2,00","92,00","263,00","0,36","22,00","0,19","1,00","10,50","0,30","3,00","13,00","2,30","0,00","0,00","0,00","1,00","0,52","0,00","1,60","1,00","0,50","140,00"
Hígado de cerdo,"131,00","20,70","4,90","0,93","0,00","7,60","18,00","14,00","23,00","6,50","77,00","363,00","1,30","56,00","0,31","3,20","19,40","0,59","136,00","39,00","6,80","36.000,00","36.000,00","0,00","1,10","0,60","56,00","1,70","0,58","1,40","354,00"
Hígado de cordero,"137,00","20,70","5,00","2,20","0,00","8,00","10,20","0,00","19,00","3,90","72,00","297,00","0,00","0,00","0,34","3,50","15,50","0,60","240,00","75,00","0,00","20.010,00","20.000,00","60,00","1,20","0,40","0,00","1,70","1,20","0,75","371,00"
Hígado de pollo,"136,00","22,10","4,70","1,20","0,00","18,00","7,40","3,00","13,00","3,20","68,00","218,00","0,32","55,00","0,32","2,50","14,80","0,80","380,00","25,00","6,60","33,00","33,00","0,00","1,30","0,40","80,00","1,60","1,10","0,75","492,00"
Hígado de ternera,"136,00","19,40","4,60","4,20","0,00","7,90","7,20","3,50","19,50","7,30","87,00","316,00","5,50","24,00","0,24","2,60","18,30","0,18","240,00","80,70","22,60","19.745,00","19.727,00","102,00","0,44","0,28","92,00","1,50","0,90","0,80","333,00"
Hígado de vaca,"130,00","19,50","3,40","5,30","0,00","6,10","6,90","14,00","21,00","4,80","116,00","330,00","3,20","21,00","0,29","2,90","17,80","0,88","592,00","65,00","32,00","18.000,00","17.720,00","1.680,00","1,70","0,70","33,00","1,30","0,45","0,74","261,00"
Lengua de buey,"224,00","16,00","16,10","3,70","0,00","7,80","2,80","14,00","16,00","3,20","100,00","258,00","0,14","9,40","0,14","0,29","7,40","0,13","7,00","3,80","3,10","4,00","4,00","0,00","1,70","0,26","0,00","7,00","7,20","0,90","105,00"
Lengua de cerdo,"157,00","16,00","10,30","0,00","0,00","9,60","3,00","14,00","20,00","2,60","93,00","278,00","0,23","12,00","0,49","0,50","8,20","0,35","4,00","0,80","4,40","0,00","0,00","0,00","0,00","0,51","0,00","3,60","4,90","1,10","116,00"
Lengua de cordero,"193,00","15,30","14,60","0,00","0,00","6,00","2,20","14,00","33,00","2,70","420,00","250,00","0,64","15,00","0,17","0,49","7,50","0,17","4,00","7,00","7,00","0,00","0,00","0,00","0,00","0,21","0,00","5,60","7,20","0,90","180,00"
Lengua de ternera,"148,00","17,80","8,50","0,00","0,00","8,00","2,60","14,00","14,00","2,30","80,00","234,00","0,16","14,70","0,15","0,33","6,10","0,15","5,00","5,00","5,00","0,00","0,00","0,00","0,00","0,30","0,00","3,00","3,30","0,40","62,00"
Lengua de vaca,"219,00","14,90","16,10","3,70","0,00","6,00","3,00","14,00","16,00","2,90","69,00","315,00","0,17","9,40","0,13","0,34","6,10","0,31","7,00","3,80","3,10","0,00","0,00","0,00","1,70","0,10","0,00","7,00","7,20","0,90","87,00"
Molleja de cordero,"131,00","15,30","7,80","0,00","0,00","8,00","1,70","0,00","21,00","1,90","75,00","420,00","0,20","0,00","0,03","0,25","7,00","0,03","13,00","6,00","18,00","0,00","0,00","0,00","0,00","0,44","0,00","3,00","2,40","0,32","260,00"
Molleja de ternera,"303,00","11,50","28,60","0,00","0,00","4,00","1,20","0,00","15,00","1,00","64,00","318,00","0,00","0,00","0,09","0,12","2,00","0,04","2,00","2,10","0,00","19,00","19,00","0,00","0,63","3,00","0,20","12,30","8,10","0,65","217,00"
Pulmón de cerdo,"80,70","14,10","2,70","0,00","0,00","7,00","18,90","0,00","14,00","2,00","153,00","303,00","0,08","17,80","0,09","0,43","5,40","0,10","3,00","2,80","12,30","0,00","0,00","0,00","3,00","0,00","0,00","0,96","0,61","0,35","320,00"
Pulmón de cordero,"90,20","16,70","2,60","0,00","0,00","10,00","6,40","0,00","14,00","1,80","157,00","238,00","0,25","17,70","0,05","0,24","7,00","0,11","12,00","3,90","31,00","27,00","27,00","0,00","12,00","0,00","0,00","0,89","0,67","0,35","0,00"
Pulmón de ternera,"87,30","16,20","2,50","0,00","0,00","10,00","8,00","0,00","14,00","1,60","198,00","340,00","0,26","44,30","0,05","0,23","6,50","0,04","11,00","3,80","38,50","14,00","14,00","0,00","11,00","0,00","0,00","0,86","0,64","0,34","242,00"
Riñón de cerdo,"102,00","16,90","3,80","0,00","0,00","7,10","7,30","7,00","17,00","2,70","173,00","247,00","0,77","206,00","0,34","1,80","11,70","0,55","93,00","15,00","16,00","60,00","60,00","0,00","0,00","0,45","12,00","1,20","0,57","1,10","385,00"
Riñón de cordero,"90,30","16,50","2,70","0,00","0,00","10,00","7,40","7,00","17,00","2,40","220,00","270,00","0,42","93,00","0,49","1,80","12,00","0,30","31,00","55,00","7,00","105,00","105,00","0,00","0,00","0,45","12,00","0,90","0,60","0,40","400,00"
Riñón de ternera,"131,00","16,70","7,10","0,00","0,00","10,00","12,00","7,00","18,00","1,80","200,00","290,00","0,37","40,00","0,37","2,50","11,20","0,50","63,00","25,00","13,00","419,00","419,00","0,00","1,00","0,20","12,00","2,10","1,50","1,40","380,00"
Sangre de cerdo,"76,00","18,50","0,20","0,06","0,00","6,30","42,00","0,00","9,10","0,33","207,00","174,00","0,14","0,00","0,09","0,03","0,60","0,00","4,00","0,00","0,00","30,00","30,00","0,00","0,10","0,40","0,00","0,01","0,01","0,12","40,00"
Seso de cerdo,"123,00","10,60","9,00","0,00","0,00","10,00","3,60","0,00","20,00","1,60","153,00","312,00","0,54","17,00","0,16","0,28","7,00","0,20","6,00","2,80","18,00","9,00","9,00","0,00","0,00","1,20","30,00","2,00","1,60","1,40","2.550,00"
Seso de cordero,"133,00","10,00","10,30","0,00","0,00","10,00","2,10","0,00","17,00","1,40","125,00","240,00","0,24","9,00","0,20","0,25","5,40","0,10","6,00","8,00","18,00","0,00","0,00","0,00","0,00","1,20","30,00","2,40","2,10","1,30","2.100,00"
Seso de ternera,"109,00","10,10","7,60","0,00","0,00","12,00","2,50","0,00","15,00","1,30","158,00","280,00","0,14","10,00","0,16","0,26","6,00","0,16","13,00","5,70","23,00","7,00","0,00","0,00","0,00","1,20","30,00","1,80","1,50","0,88","2.000,00"
Butifarra,"238,00","10,00","19,60","5,50","0,00","51,00","1,90","0,00","15,00","0,00","703,00","140,00","0,27","11,50","0,04","0,13","3,70","0,10","2,00","0,01","0,00","0,00","0,00","0,00","0,01","0,01","5,00","6,80","8,90","3,00","50,00"
Cabeza de jabalí,"534,00","19,40","50,60","0,20","0,00","21,00","1,10","0,00","9,00","1,40","929,00","53,00","0,00","0,00","0,04","0,12","0,00","0,11","3,00","0,80","0,00","0,00","0,00","0,00","0,50","0,07","5,00","20,60","23,10","4,00","80,00"
Chistorra,"519,00","15,30","50,50","0,90","0,00","13,00","1,70","11,00","23,00","1,40","889,00","232,00","0,08","21,10","0,56","0,25","11,50","0,16","2,00","0,85","0,00","0,00","0,00","0,00","0,00","0,57","6,00","26,80","18,70","2,60","76,00"
Chopped de cerdo,"293,00","14,40","24,80","3,10","0,00","50,60","1,00","3,60","7,50","2,40","672,00","230,00","0,24","17,40","0,23","0,15","6,60","0,03","0,90","2,00","0,00","0,00","0,00","0,00","0,00","0,07","5,00","8,50","11,30","2,10","70,00"
Chorizo,"356,00","21,20","29,30","1,90","0,00","18,40","2,10","10,90","10,30","1,20","1.404,00","180,00","0,08","21,10","0,33","0,15","11,50","0,14","0,90","0,90","0,00","0,00","0,00","0,00","0,00","0,29","6,00","12,40","13,10","2,50","72,60"
Foie gras,"324,00","11,90","29,50","2,70","0,00","15,50","5,80","6,30","12,40","2,60","542,00","173,00","0,40","41,60","0,12","0,73","6,40","0,24","68,80","5,90","1,40","5.068,00","5.068,00","0,00","0,30","0,44","20,00","8,20","11,40","3,00","170,00"
Fuet,"438,00","19,30","39,50","1,40","0,00","15,70","1,00","14,70","11,20","1,80","1.482,00","160,00","0,08","26,10","0,18","0,19","7,30","0,16","4,20","2,60","0,00","0,00","0,00","0,00","0,00","0,27","10,00","14,10","18,60","4,70","77,70"
Jamón cocido,"213,00","19,10","10,80","9,90","0,00","9,60","2,10","10,90","17,50","2,80","634,00","270,00","0,24","0,00","0,46","0,18","6,80","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","11,00","3,50","4,30","1,70","60,40"
Jamón cocido enlatado,"120,00","18,40","5,10","0,00","0,00","9,00","1,20","11,00","18,00","2,30","634,00","280,00","0,22","8,00","0,52","0,25","7,30","0,22","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","11,00","1,90","2,10","0,60","68,00"
Jamón ibérico,"375,00","43,20","22,40","0,10","0,00","27,10","3,40","11,00","1,60","3,00","1.661,00","153,00","0,10","0,00","0,84","0,20","0,00","0,42","13,50","15,70","0,00","0,00","0,00","0,00","0,00","0,08","11,00","6,50","13,20","2,50","0,00"
Jamón serrano,"136,00","21,40","5,60","0,00","0,00","12,70","2,30","11,40","17,10","2,20","1.964,00","250,00","0,10","0,00","0,57","0,25","6,70","0,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","11,00","1,90","2,70","0,66","70,90"
Lomo embuchado,"308,00","32,00","20,00","0,00","0,00","21,40","4,10","3,80","21,30","2,00","1.470,00","230,00","0,00","0,00","0,67","0,19","12,00","0,16","4,60","3,80","0,00","0,00","0,00","0,00","0,00","0,28","11,00","7,50","8,40","1,40","172,00"
Longaniza,"348,00","25,00","27,50","0,00","0,00","20,00","1,60","10,90","200,00","1,20","70,00","200,00","0,08","21,10","0,20","0,15","0,25","0,14","0,90","0,90","0,00","13,00","11,00","0,00","0,00","0,29","6,00","11,30","1,50","4,70","88,50"
Morcilla de arroz,"256,00","6,90","17,70","16,70","1,30","27,60","8,20","4,90","14,60","0,88","680,00","150,00","0,04","11,80","0,05","0,11","4,50","0,04","5,00","0,50","0,00","4,10","4,10","0,00","0,17","0,31","5,00","8,10","5,60","0,90","64,30"
Mortadela,"266,00","11,90","23,70","1,30","0,00","59,10","0,83","8,60","11,00","3,10","766,00","207,00","0,06","6,10","0,16","0,15","4,30","0,03","2,20","2,40","0,00","0,00","0,00","0,00","0,00","0,09","7,00","8,30","9,90","2,10","73,90"
Pechuga de pavo embutido,"81,50","15,20","0,65","3,70","0,00","0,00","0,00","0,00","0,00","0,00","683,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,18","0,21","0,15","0,00"
Salami,"444,00","21,00","39,20","1,70","0,10","10,00","1,00","15,00","35,00","1,70","2.084,00","224,00","0,24","6,90","0,18","0,20","7,50","0,15","3,00","1,40","0,00","0,00","0,00","0,00","0,00","0,78","9,00","14,60","17,60","4,50","79,00"
Salchicha fresca,"309,00","13,10","28,10","0,90","0,00","34,50","1,40","1,80","9,40","2,60","1.060,00","210,00","0,07","11,50","0,18","0,16","4,60","0,16","3,40","1,50","0,00","0,00","0,00","0,00","0,00","0,00","9,00","10,50","12,30","2,60","67,00"
Salchicha tipo Frankfurt,"243,00","13,10","20,50","1,40","0,00","57,40","1,30","6,90","12,90","1,30","696,00","154,00","0,32","8,30","0,20","0,20","4,10","0,19","1,50","1,10","0,00","9,60","9,60","0,00","0,27","0,23","9,00","7,40","8,20","1,90","93,40"
Salchichón,"438,00","19,30","39,50","1,40","0,00","15,70","1,00","14,70","11,20","1,80","1.174,00","160,00","0,08","26,10","0,18","0,19","7,30","0,16","4,20","2,60","0,00","0,00","0,00","0,00","0,00","0,27","10,00","14,10","18,60","4,70","77,70"
Sobrasada,"595,00","13,00","60,30","0,00","0,00","15,00","1,90","11,00","25,00","1,50","914,00","259,00","0,08","21,10","0,60","0,27","11,50","0,16","2,00","0,87","0,00","0,00","0,00","0,00","0,00","0,57","6,00","20,30","28,40","8,80","72,00"
Cabrito,"122,00","19,20","5,00","0,00","0,00","9,00","1,00","5,00","22,00","2,00","82,00","385,00","0,14","1,00","0,25","0,10","5,70","0,30","5,00","2,00","0,00","0,00","0,00","0,00","0,40","0,09","15,00","1,50","2,20","0,39","56,00"
Carne de caballo,"108,00","20,60","2,70","0,40","0,00","9,20","4,80","5,00","26,00","4,90","44,00","377,00","0,21","3,00","0,11","0,15","6,60","0,50","6,00","3,00","0,00","21,00","21,00","0,00","0,00","0,67","7,00","0,96","1,10","0,57","54,00"
Carne de conejo grasa,"204,00","18,10","14,40","0,40","0,00","22,80","1,50","1,80","24,90","1,40","78,00","350,00","0,15","10,00","0,00","0,09","3,00","0,59","6,00","11,60","0,00","0,34","0,34","0,00","0,00","0,40","4,00","5,70","2,90","4,40","65,00"
"Carne de conejo, grasa y magra","138,00","22,10","5,30","0,50","0,00","17,00","1,30","5,00","26,00","4,50","67,00","360,00","0,07","20,00","0,17","0,11","3,70","0,50","5,00","10,00","0,00","0,00","0,00","0,00","0,00","0,16","4,00","2,10","1,10","1,60","65,00"
Carne de jabalí,"162,00","19,50","9,30","0,00","0,00","9,90","1,80","2,00","22,00","2,30","94,00","359,00","0,11","14,00","0,39","0,11","12,90","0,50","4,00","12,00","0,00","0,00","0,00","0,00","0,20","0,01","5,00","3,30","4,50","0,72","63,00"
Conejo,"88,40","10,40","5,20","0,00","0,00","22,00","1,00","5,00","22,00","3,90","67,00","360,00","0,06","17,00","0,03","0,30","6,30","0,44","4,00","8,80","0,00","0,00","0,00","0,00","0,00","0,09","4,00","1,80","1,40","1,50","52,00"
Liebre,"113,00","21,60","3,00","0,00","0,00","14,00","2,80","2,00","24,00","2,20","44,00","276,00","0,22","17,00","0,09","0,06","10,50","0,30","5,00","1,00","0,00","0,00","0,00","0,00","0,00","0,27","6,00","0,90","0,82","0,58","65,00"
Lomo de conejo,"102,00","23,70","0,60","0,60","0,00","17,00","1,30","5,00","22,00","3,90","57,00","306,00","0,06","17,40","0,19","0,12","4,00","0,43","4,00","8,70","0,00","0,00","0,00","0,00","0,00","0,01","4,00","0,24","0,12","0,18","65,00"
Pierna de conejo,"137,00","21,00","5,90","0,00","0,00","22,80","1,00","5,00","22,00","3,90","67,00","360,00","0,06","17,00","0,03","0,30","6,30","0,50","5,00","10,00","0,00","0,00","0,00","0,00","0,00","0,13","4,00","2,30","1,20","1,80","52,00"
Venado magro deshuesado,"103,00","22,20","1,60","0,00","0,00","5,00","3,30","0,00","25,00","2,40","55,00","340,00","0,00","9,70","0,22","0,48","6,40","0,00","0,00","6,30","0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,80","0,40","0,40","50,00"
Abadejo,"74,00","16,70","0,80","0,00","0,00","8,00","0,20","103,00","23,00","0,43","100,00","338,00","0,04","20,00","0,17","0,17","4,40","0,22","3,10","1,20","0,00","14,00","14,00","0,00","0,00","0,50","0,01","0,14","0,09","0,27","71,00"
Bacaladilla,"84,40","17,50","1,60","0,00","0,00","82,10","0,31","2,90","20,40","0,49","72,00","356,00","0,01","28,00","0,15","0,03","4,90","0,05","15,00","2,80","0,00","4,20","4,20","0,00","0,10","0,56","0,02","0,40","0,40","0,30","110,00"
Bacalao fresco,"79,80","17,70","1,00","0,00","0,00","26,00","0,32","170,00","24,00","0,40","72,00","352,00","0,05","28,00","0,06","0,05","5,20","0,20","8,00","1,20","2,00","6,50","6,50","0,00","1,30","1,00","0,01","0,13","0,10","0,39","34,00"
Besugo,"88,60","18,10","1,80","0,00","0,00","40,70","0,80","7,10","25,20","0,44","20,00","310,00","0,04","45,00","0,06","0,06","2,90","0,05","10,40","2,90","0,00","9,00","9,00","0,00","0,19","1,50","0,04","0,40","0,60","0,30","56,50"
Breca,"74,60","15,40","1,00","1,00","0,00","30,00","0,80","7,00","25,00","0,50","141,00","316,00","0,04","45,00","0,06","0,08","5,00","0,05","10,40","2,90","0,00","9,00","9,00","0,00","0,19","1,50","0,04","0,25","0,18","0,27","48,00"
Cabracho,"91,30","19,00","1,70","0,00","0,00","9,00","0,40","3,00","26,00","0,10","60,00","405,00","0,01","20,00","0,04","0,07","3,30","0,01","3,00","3,80","0,00","57,00","57,00","0,00","0,00","0,00","0,01","0,40","0,30","0,50","35,00"
Cazón,"82,90","18,70","0,90","0,00","0,00","34,00","0,80","0,00","15,00","0,40","79,00","160,00","0,00","0,00","0,04","0,62","2,90","0,00","0,00","1,50","0,00","70,00","70,00","0,00","0,00","0,00","0,00","0,20","0,20","0,30","51,00"
Dorada,"230,00","18,10","16,90","1,30","0,00","40,50","0,13","3,00","23,70","0,51","31,00","446,00","0,04","45,00","0,04","0,11","6,90","0,28","13,40","2,30","0,00","83,40","83,40","0,00","1,50","15,80","0,04","3,40","4,30","3,10","93,70"
Gallo,"81,50","16,10","1,90","0,00","0,00","33,60","0,96","16,10","42,10","0,40","150,00","151,00","0,04","24,00","0,08","0,10","6,30","0,38","11,20","1,10","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,33","0,39","0,61","60,20"
Lenguado,"83,70","17,50","1,30","0,50","0,00","33,40","0,55","16,10","28,30","0,48","100,00","309,00","0,04","24,00","0,08","0,09","6,30","0,60","9,30","0,95","0,00","0,00","0,00","0,00","0,00","1,10","0,20","0,20","0,30","0,50","56,60"
Lubina,"97,90","19,30","2,30","0,00","0,00","130,00","2,20","7,00","25,00","0,30","69,00","340,00","0,02","36,50","0,06","0,06","3,70","0,20","3,00","4,00","0,00","27,00","27,00","0,00","0,00","0,50","0,02","0,41","0,61","0,60","80,00"
Merluza,"63,80","11,90","1,80","0,00","0,00","33,10","1,10","27,00","25,10","0,37","101,00","294,00","0,02","36,00","0,09","0,09","8,50","0,16","12,30","1,10","0,00","17,00","17,00","0,00","0,00","0,35","0,02","0,35","0,43","0,46","67,00"
Mero,"70,30","16,00","0,70","0,00","0,00","14,00","0,90","7,00","20,00","0,50","80,00","255,00","0,02","36,50","0,80","0,14","3,30","0,32","11,00","2,00","0,00","43,00","43,00","0,00","0,00","0,80","0,02","0,16","0,14","0,23","37,00"
Mújol,"124,00","20,40","4,30","0,80","0,00","53,00","1,50","330,00","29,00","0,60","69,00","404,00","0,01","51,00","0,06","0,15","5,70","0,43","9,00","2,00","0,00","37,00","37,00","0,00","0,00","1,00","0,01","1,30","0,94","0,81","81,00"
Panga,"65,60","13,40","1,20","0,30","0,00","36,70","0,21","8,00","17,60","0,24","274,00","200,00","0,00","9,60","0,04","0,04","0,35","0,10","0,00","0,30","0,00","2,00","0,00","0,00","0,05","0,16","0,00","0,47","0,44","0,17","29,80"
Perca,"88,80","18,60","1,60","0,00","0,00","20,00","0,00","0,00","20,00","0,48","47,00","330,00","0,03","43,30","0,11","0,11","1,70","0,00","0,00","1,00","0,80","9,00","9,00","0,00","0,00","1,30","0,00","0,24","0,63","0,43","42,00"
Pescadilla,"74,00","16,70","0,80","0,00","0,00","43,40","0,77","27,00","27,30","0,38","100,00","270,00","0,02","36,00","0,09","0,06","7,30","0,22","13,70","1,00","0,00","30,00","30,00","0,00","0,00","0,50","0,02","0,09","0,23","0,17","56,80"
Platija,"85,90","17,20","1,90","0,00","0,00","61,00","0,90","53,00","22,00","0,53","104,00","310,00","0,04","33,00","0,21","0,22","6,50","0,20","11,00","1,50","1,50","10,00","10,00","0,00","0,00","0,36","0,20","1,10","0,40","0,13","63,00"
Rape,"65,60","14,90","0,67","0,00","0,00","8,00","0,30","0,00","21,00","0,31","109,00","235,00","0,01","36,50","0,03","0,05","4,30","0,01","1,00","1,00","0,00","12,00","12,00","0,00","0,00","0,85","0,02","0,17","0,11","0,31","25,00"
Raya,"97,30","20,60","1,30","0,80","0,00","38,00","0,75","3,00","30,00","0,98","90,00","250,00","0,01","36,50","0,02","0,01","5,90","0,37","3,00","6,00","0,00","27,00","27,00","0,00","0,00","0,00","0,01","0,29","0,29","0,53","65,00"
Rodaballo,"82,10","16,70","1,70","0,00","0,00","17,00","0,50","16,00","45,00","0,40","114,00","290,00","0,01","36,50","0,02","0,15","5,20","0,15","10,00","2,00","0,00","11,00","11,00","0,00","0,00","0,40","0,20","0,53","0,39","0,56","25,00"
Rosada,"70,50","16,50","0,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","112,00","254,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,07","0,17","65,00"
Anguila,"281,00","15,00","24,50","0,00","0,00","17,00","0,87","4,00","24,00","2,00","65,00","259,00","0,09","30,00","0,18","0,32","4,60","0,28","13,00","1,00","1,80","980,00","980,00","0,00","20,00","4,10","0,02","5,70","9,50","3,20","164,00"
Angula,"205,00","16,30","15,50","0,00","0,00","30,00","1,00","10,00","19,00","1,80","90,00","270,00","0,09","30,00","0,17","0,32","8,50","0,30","13,00","1,00","0,00","1.043,00","1.043,00","0,00","110,00","5,60","0,02","3,20","9,90","1,50","50,00"
Arenque,"233,00","18,20","17,80","0,00","0,00","34,00","1,10","20,00","31,00","0,58","117,00","360,00","0,12","43,00","0,04","0,22","7,10","0,45","5,00","8,50","0,00","38,00","38,00","0,00","27,00","1,50","0,02","3,30","2,90","3,10","77,00"
Atún,"226,00","21,50","15,50","0,00","0,00","40,00","1,00","50,00","28,00","0,50","43,00","363,00","0,05","82,00","0,16","0,16","17,10","0,46","15,00","4,30","0,00","655,00","655,00","0,00","4,50","1,00","0,03","4,10","3,40","4,40","48,00"
Bonito,"153,00","24,70","6,00","0,00","0,00","8,00","1,30","10,00","23,00","0,70","39,00","330,00","0,05","82,00","0,22","0,12","17,80","0,40","15,00","3,00","0,00","16,00","16,00","0,00","5,00","0,90","0,04","1,50","1,20","2,60","45,00"
Boquerón,"142,00","21,50","6,00","0,50","0,00","28,20","1,00","20,00","28,00","0,46","116,00","331,00","0,21","36,50","0,07","0,27","11,60","1,10","8,70","1,90","0,00","31,90","31,90","0,00","7,00","0,02","0,09","2,30","0,81","2,30","69,00"
Caballa,"182,00","18,70","11,90","0,00","0,00","12,00","1,20","51,00","30,00","0,52","84,00","386,00","0,11","39,00","0,13","0,36","12,50","0,63","1,20","9,00","0,00","100,00","100,00","0,00","4,00","1,30","5,00","3,40","2,40","2,50","76,00"
Carpa,"114,00","18,00","4,70","0,00","0,00","63,00","0,70","1,70","51,00","0,90","30,00","387,00","0,09","12,60","0,06","0,05","5,50","0,15","6,00","2,00","1,00","44,00","44,00","0,00","0,01","0,63","0,02","0,90","1,60","0,80","67,00"
Congrio,"123,00","19,00","4,60","1,40","0,00","30,00","0,70","4,00","30,00","2,00","50,00","340,00","0,09","30,00","0,17","0,37","5,50","0,28","13,00","1,00","0,00","1.043,00","500,00","0,00","22,00","4,10","0,03","0,90","1,50","0,60","40,00"
Jurel,"118,00","19,80","3,90","0,80","0,00","65,00","1,00","48,00","31,00","0,29","64,00","360,00","0,06","47,00","0,14","0,14","9,00","0,63","1,20","6,00","0,00","12,00","12,00","0,00","16,00","2,60","0,02","0,79","0,69","0,51","79,00"
Palometa,"125,00","20,00","5,00","0,00","0,00","25,00","0,70","48,00","28,00","0,50","110,00","430,00","0,04","45,00","0,05","0,08","9,00","0,63","1,20","10,00","0,00","36,00","36,00","0,00","16,00","2,60","0,02","0,70","0,30","0,80","79,00"
Pescaditos,"79,80","11,40","3,00","1,80","0,00","80,00","1,00","20,00","56,00","0,60","117,00","325,00","0,21","36,50","0,06","0,30","8,30","1,10","8,70","1,90","0,00","28,00","28,00","0,00","8,00","0,02","0,02","1,20","0,40","1,20","34,50"
Pez espada,"117,00","19,40","4,40","0,00","0,00","10,00","0,50","2,00","27,00","0,70","102,00","342,00","0,12","48,10","0,05","0,08","11,90","0,51","2,00","5,00","1,00","20,00","20,00","0,00","7,20","1,00","0,02","1,20","1,70","1,20","39,00"
Salmon,"191,00","20,60","12,10","0,00","0,00","20,50","0,84","28,30","25,80","0,72","59,00","336,00","0,13","29,00","0,20","0,15","13,20","0,73","22,50","3,90","0,00","13,30","13,30","0,00","9,90","2,00","0,40","2,10","3,70","3,30","48,10"
Salmonete,"109,00","18,70","3,80","0,00","0,00","66,00","0,30","190,00","30,00","0,30","91,00","340,00","0,13","29,00","0,08","0,07","4,20","0,42","11,00","2,00","0,00","9,00","9,00","0,00","0,80","0,51","0,30","0,90","0,88","1,40","70,00"
Sardina,"157,00","18,00","9,40","0,00","0,00","50,40","2,20","28,90","25,10","0,89","120,00","360,00","0,17","60,00","0,02","0,25","9,60","0,96","8,70","28,40","0,00","62,90","62,90","0,00","7,90","1,60","0,09","2,60","2,90","2,90","79,80"
Sargo,"104,00","15,00","4,40","1,00","0,00","30,00","1,00","7,00","30,00","0,50","77,00","350,00","0,04","45,00","0,06","0,08","6,00","0,19","5,00","2,90","0,00","48,00","48,00","0,00","0,00","0,40","0,02","0,57","0,85","2,50","70,00"
Trucha,"136,00","18,80","6,70","0,00","0,00","108,00","1,20","11,40","29,50","1,40","56,00","480,00","0,15","25,00","0,07","0,07","8,50","0,43","9,40","5,20","0,00","34,50","34,50","0,00","2,00","1,50","0,30","1,70","2,00","2,20","67,20"
Merluza congelada,"81,20","15,80","2,00","0,00","0,00","25,00","0,80","27,00","19,00","0,30","100,00","270,00","0,02","36,00","0,05","0,12","1,20","0,16","14,00","1,00","0,00","17,00","17,00","0,00","0,00","0,42","0,01","0,50","0,40","1,10","60,00"
Pescadilla congelada,"54,60","11,80","0,82","0,00","0,00","47,00","0,80","27,00","30,00","1,00","100,00","270,00","0,02","36,00","0,09","0,07","1,20","0,10","15,00","0,97","1,00","30,00","30,00","0,00","0,00","0,36","0,02","0,20","0,30","0,30","19,00"
Anchoa en aceite,"253,00","28,60","15,20","0,37","0,00","273,00","4,20","18,80","54,80","3,40","4.348,00","230,00","0,17","68,10","0,06","0,21","9,10","0,19","18,50","3,40","0,00","67,40","67,40","0,00","11,80","0,98","0,04","2,80","2,80","8,30","70,60"
Atún al natural,"99,40","23,50","0,60","0,00","0,00","28,00","1,00","13,00","27,00","0,70","320,00","230,00","0,05","80,40","0,02","0,11","18,80","0,47","7,00","4,00","0,00","17,00","17,00","0,00","4,00","0,55","0,03","0,20","0,10","0,20","51,00"
Atún en aceite,"208,00","24,80","12,10","0,00","0,00","27,70","1,20","34,20","28,20","0,30","360,00","248,00","0,23","90,00","0,10","0,10","18,20","0,42","16,80","5,00","0,00","62,20","62,20","0,00","4,90","6,30","0,04","1,80","3,60","5,60","39,80"
